time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-03-05T12:55:56.000Z,59.9943,-140.8087,2.5,2,Ml,14,169.2,,0.52,ak,ak10667407,2013-03-07T21:54:35.311Z,"78km NW of Yakutat, Alaska",earthquake
2013-03-05T12:36:46.000Z,63.4918,-146.4886,4,1,Ml,17,72,,0.48,ak,ak10667403,2013-03-07T21:54:29.498Z,"71km SSW of Delta Junction, Alaska",earthquake
2013-03-05T12:24:54.000Z,63.5205,-148.0201,5.1,2.8,Ml,57,36,,0.72,ak,ak10667392,2013-03-07T21:54:29.484Z,"48km ENE of Cantwell, Alaska",earthquake
2013-03-05T11:57:46.900Z,36.154,70.526,106,4.3,Mb,34,79.2,2.01761613,1.17,us,usc000fgdw,2013-06-10T21:26:51.811Z,"26km WNW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake
2013-03-05T11:57:44.500Z,37.4295,-118.6188,7.3,1,Md,,75.6,0.08084838,0.05,nc,nc71948885,2013-03-05T23:52:37.339Z,"16km WNW of West Bishop, California",earthquake
2013-03-05T11:40:18.810Z,-19.3605,167.7795,15.15,4.9,mb,132,76,2.12,0.87,us,usc000fgdm,2013-09-23T20:02:20.000Z,"157km W of Isangel, Vanuatu",earthquake
2013-03-05T11:37:29.300Z,40.3422,-121.1403,13.1,2.1,Md,,144,0.35034296,0.21,nc,nc71948880,2013-03-07T18:49:05.901Z,"8km ENE of Chester, California",earthquake
2013-03-05T10:52:44.610Z,4.9626,127.6146,74.09,4.4,mb,36,56,4.17,1.19,us,usc000fgf7,2013-06-10T21:26:59.117Z,"221km SE of Pondaguitan, Philippines",earthquake
2013-03-05T10:49:16.000Z,59.1886,-151.8056,63.2,2.6,Ml,69,118.8,,0.51,ak,ak10667377,2013-03-07T21:54:29.585Z,"52km SSW of Homer, Alaska",earthquake
2013-03-05T10:23:31.000Z,60.1582,-152.3363,97.7,1.6,Ml,19,158.4,,0.55,ak,ak10667375,2013-03-07T21:54:35.268Z,"42km SSE of Redoubt Volcano, Alaska",earthquake
2013-03-05T10:22:15.500Z,-9.183,116.187,61.8,4.2,Mb,25,75.6,2.12721059,1.38,us,usc000fgc7,2013-06-10T21:26:48.938Z,"33km SSW of Kute, Indonesia",earthquake
2013-03-05T10:15:54.100Z,38.8278,-122.8073,1.2,1.3,Md,,28.8,0.00898315,0.06,nc,nc71948785,2013-03-08T01:38:37.390Z,"7km W of Cobb, California",earthquake
2013-03-05T10:10:17.500Z,37.713,-121.9132,10.8,1.6,Md,,32.4,0.03593261,0.15,nc,nc71948780,2013-03-06T02:52:58.898Z,"2km ENE of Dublin, California",earthquake
2013-03-05T10:04:40.100Z,38.7812,-122.7267,2.1,1.9,Md,,32.4,0.00898315,0.07,nc,nc71948760,2013-03-05T19:10:25.983Z,"4km S of Cobb, California",earthquake
2013-03-05T10:04:37.700Z,47.4305,-122.8422,19.3,1.7,Md,,32.4,0.08983153,0.27,uw,uw60508601,2013-03-05T18:41:20.369Z,"2km SSW of Belfair, Washington",earthquake
2013-03-05T10:03:41.000Z,54.6316,-164.407,3.4,2.2,Ml,13,165.6,,0.42,ak,ak10667368,2013-03-07T21:54:31.968Z,"68km WSW of False Pass, Alaska",earthquake
2013-03-05T09:59:18.000Z,37.7165,-121.9092,11.7,1.8,Md,,36,0.03593261,0.16,nc,nc71948755,2013-03-06T19:29:56.728Z,"2km NE of Dublin, California",earthquake
2013-03-05T09:30:01.000Z,62.0976,-145.2085,18.4,1.1,Ml,12,140.4,,0.7,ak,ak10667359,2013-03-07T21:54:28.449Z,"17km E of Glennallen, Alaska",earthquake
2013-03-05T09:27:18.300Z,38.8293,-122.8078,0.6,1.3,Md,,28.8,0.00898315,0.06,nc,nc71948705,2013-03-07T00:02:14.547Z,"7km W of Cobb, California",earthquake
2013-03-05T09:26:03.000Z,62.8764,-150.991,104.4,1.1,Ml,14,126,,0.34,ak,ak10668893,2013-03-07T21:54:35.253Z,"76km NW of Talkeetna, Alaska",earthquake
2013-03-05T09:03:28.000Z,61.2532,-146.3754,20.1,1.1,Ml,12,72,,0.49,ak,ak10667351,2013-03-07T21:54:35.195Z,"13km N of Valdez, Alaska",earthquake
2013-03-05T08:33:54.400Z,67.665,142.47,13.6,5.2,Mt,361,64.8,8.89960952,1.23,us,usc000fgb4,2013-09-23T20:02:18.000Z,"134km WSW of Druzhina, Russia",earthquake
2013-03-05T08:00:12.000Z,63.2982,-150.4341,13.5,1.1,Ml,16,75.6,,0.77,ak,ak10668891,2013-03-07T21:54:35.241Z,"74km W of Cantwell, Alaska",earthquake
2013-03-05T07:56:28.000Z,62.414,-148.2872,55.2,1,Ml,14,111.6,,0.35,ak,ak10668890,2013-03-07T21:54:35.229Z,"74km NNE of Sutton-Alpine, Alaska",earthquake
2013-03-05T07:53:52.000Z,54.6241,-164.379,4.8,2.4,Ml,16,165.6,,0.49,ak,ak10667341,2013-03-07T21:54:28.437Z,"67km WSW of False Pass, Alaska",earthquake
2013-03-05T07:31:05.900Z,-5.2,152.562,51.5,4.9,Mb,88,36,1.07887666,0.55,us,usc000fgal,2013-06-10T21:26:45.373Z,"96km SSW of Taron, Papua New Guinea",earthquake
2013-03-05T07:19:12.500Z,33.1672,-116.107,7.6,1.5,Ml,,43.2,0.1527136,0.21,ci,ci15294001,2013-03-05T23:52:29.125Z,"20km SW of Salton City, California",earthquake
2013-03-05T07:07:41.000Z,62.01,-149.7145,39.6,1.2,Ml,19,72,,0.41,ak,ak10667333,2013-03-07T21:54:28.389Z,"18km SSE of Y, Alaska",earthquake
2013-03-05T06:33:25.616Z,38.3604,-116.0305,0,1.59,ml,8,296,1.114,0.2347,nn,nn00405044,2013-03-05T19:39:53.403Z,"35km ENE of Warm Springs, Nevada",earthquake
2013-03-05T06:26:27.800Z,40.9062,-121.8138,16.5,1.5,Md,,108,0.20661252,0.19,nc,nc71949055,2013-03-05T17:14:24.989Z,"13km WNW of Burney, California",earthquake
2013-03-05T06:22:40.500Z,34.0152,-116.7565,16.6,1.1,Ml,,39.6,0.04491576,0.11,ci,ci15293993,2013-03-05T23:39:32.563Z,"11km NNE of Cabazon, California",earthquake
2013-03-05T06:21:07.800Z,-5.212,152.623,11.6,5.2,Mb,83,147.6,1.10852106,1.03,us,usc000fga6,2013-06-10T21:26:43.875Z,"94km SSW of Taron, Papua New Guinea",earthquake
2013-03-05T06:06:35.000Z,-5.255,152.555,28.2,5.8,Mw,166,36,1.128284,0.75,us,usc000fga1,2013-09-23T20:02:17.000Z,"102km SSW of Taron, Papua New Guinea",earthquake
2013-03-05T06:01:32.700Z,-10.664,164.898,18,4.9,Mb,100,64.8,5.01439592,0.6,us,usc000fga0,2013-06-10T21:26:40.897Z,"102km W of Lata, Solomon Islands",earthquake
2013-03-05T05:55:08.000Z,63.0041,-149.2817,73.6,1.2,Ml,31,57.6,,0.38,ak,ak10667311,2013-03-07T21:54:34.136Z,"46km SSW of Cantwell, Alaska",earthquake
2013-03-05T05:52:40.000Z,62.0623,-150.9421,71.3,1.2,Ml,15,115.2,,0.17,ak,ak10668883,2013-03-07T21:54:35.207Z,"52km WSW of Talkeetna, Alaska",earthquake
2013-03-05T05:40:39.000Z,37.4223,-118.5455,13.3,1.1,Md,,54,0.07186522,0.07,nc,nc71948610,2013-03-05T23:37:35.478Z,"10km NW of West Bishop, California",earthquake
2013-03-05T05:38:14.700Z,37.4205,-118.5422,14.9,1,Md,,54,0.07186522,0.05,nc,nc71948605,2013-03-05T23:32:34.860Z,"10km NW of West Bishop, California",earthquake
2013-03-05T05:36:22.000Z,61.9462,-148.4174,33.4,1.3,Ml,16,79.2,,0.46,ak,ak10667302,2013-03-07T21:54:28.375Z,"28km NE of Sutton-Alpine, Alaska",earthquake
2013-03-05T05:33:31.000Z,61.949,-148.4199,30.6,2.4,Ml,55,39.6,,0.55,ak,ak10667296,2013-03-07T21:54:28.358Z,"28km NE of Sutton-Alpine, Alaska",earthquake
2013-03-05T05:13:24.000Z,61.1987,-152.0289,100.3,1.9,Ml,38,50.4,,0.48,ak,ak10667288,2013-03-07T21:54:32.049Z,"69km NW of Nikiski, Alaska",earthquake
2013-03-05T05:11:19.700Z,36.8448,-121.1115,2,1.2,Md,,82.8,0.1527136,0.04,nc,nc71948600,2013-03-06T01:23:03.134Z,"22km E of Ridgemark, California",earthquake
2013-03-05T05:10:12.000Z,59.5125,-153.0136,90,2.2,Ml,40,104.4,,0.55,ak,ak10667282,2013-03-07T21:54:28.423Z,"72km WSW of Anchor Point, Alaska",earthquake
2013-03-05T05:08:25.000Z,62.7358,-148.2847,64.8,1,Ml,17,64.8,,0.48,ak,ak10667284,2013-03-07T21:54:32.038Z,"80km SSE of Cantwell, Alaska",earthquake
2013-03-05T05:03:51.000Z,63.527,-146.488,2,1.1,Ml,,,,0.5,ak,ak10667210,2013-03-07T21:54:27.341Z,"68km SSW of Delta Junction, Alaska",earthquake
2013-03-05T04:41:35.000Z,33.295,-116.2758,7.3,1.9,Ml,,32.4,0.08084838,0.16,ci,ci15293977,2013-03-05T23:25:26.193Z,"10km ENE of Borrego Springs, California",earthquake
2013-03-05T04:39:30.000Z,51.3907,-172.5063,29.4,2.7,Ml,14,226.8,,0.55,ak,ak10668876,2013-03-07T21:54:34.116Z,"147km SE of Atka, Alaska",earthquake
2013-03-05T04:32:30.900Z,34.0358,-117.2485,16.7,2.1,Ml,,28.8,0.07186522,0.14,ci,ci15293961,2013-03-05T23:27:27.818Z,"1km SE of Loma Linda, California",earthquake
2013-03-05T04:17:32.421Z,37.3939,-117.1975,0,1.04,ml,12,213,0.106,0.1431,nn,nn00405027,2013-03-05T19:22:33.331Z,"35km S of Goldfield, Nevada",earthquake
2013-03-05T04:07:26.000Z,60.1085,-152.8083,117.5,1.9,Ml,21,129.6,,0.41,ak,ak10668873,2013-03-07T21:54:34.105Z,"42km S of Redoubt Volcano, Alaska",earthquake
2013-03-05T03:58:34.900Z,-5.238,152.553,58.8,5,Mb,85,147.6,1.10852106,0.96,us,usc000fg8q,2013-09-23T20:02:15.000Z,"100km SSW of Taron, Papua New Guinea",earthquake
2013-03-05T03:43:44.000Z,63.2243,-150.4216,111.1,1.2,Ml,18,72,,0.38,ak,ak10668872,2013-03-07T21:54:33.091Z,"76km WSW of Cantwell, Alaska",earthquake
2013-03-05T03:36:09.400Z,34.2982,-118.454,11.4,1.5,Ml,,72,0.02694946,0.25,ci,ci15293953,2013-03-05T22:46:29.870Z,"2km NW of San Fernando, California",earthquake
2013-03-05T03:11:36.000Z,62.0584,-145.1331,17.7,1.2,Ml,12,144,,0.77,ak,ak10668871,2013-03-07T21:54:34.151Z,"22km ESE of Glennallen, Alaska",earthquake
2013-03-05T03:08:30.000Z,53.1046,-166.6773,25.6,3.2,Ml,,,,0.49,ak,ak10667121,2013-03-07T21:54:27.318Z,"86km S of Unalaska, Alaska",earthquake
2013-03-05T03:03:45.000Z,53.2339,-166.7122,21.1,2.3,Ml,15,226.8,,0.79,ak,ak10667120,2013-03-07T21:54:29.665Z,"72km S of Unalaska, Alaska",earthquake
2013-03-05T02:47:52.000Z,61.259,-151.4073,69.4,1.6,Ml,26,75.6,,0.46,ak,ak10668868,2013-03-07T21:54:32.063Z,"63km N of Nikiski, Alaska",earthquake
2013-03-05T02:41:29.000Z,54.7423,-161.5623,66.2,2.2,Ml,,,,0.16,ak,ak10668866,2013-03-07T21:52:13.168Z,"89km ESE of Cold Bay, Alaska",earthquake
2013-03-05T02:22:21.700Z,36.1571,-91.1078,13.7,2,Md,9,133.2,0.09881468,0.42,nm,nm030513a,2013-03-05T14:19:11.021Z,"16km NW of Walnut Ridge, Arkansas",earthquake
2013-03-05T02:14:17.000Z,61.212,-151.8022,88.2,1.9,Ml,,,,0.52,ak,ak10667108,2013-03-07T21:52:12.088Z,"64km NNW of Nikiski, Alaska",earthquake
2013-03-05T02:09:00.000Z,-5.43,104.755,21.3,4.9,Mb,106,57.6,2.07780325,1.37,us,usc000fg8c,2013-06-10T21:26:37.982Z,"12km S of Pulaupanggung, Indonesia",earthquake
2013-03-05T01:57:25.000Z,62.8463,-150.8722,91.1,1.3,Ml,,,,0.37,ak,ak10668863,2013-03-07T21:52:13.140Z,"70km NNW of Talkeetna, Alaska",earthquake
2013-03-05T01:52:37.000Z,63.0936,-150.0102,90.2,1,Ml,,,,0.13,ak,ak10668862,2013-03-07T21:52:12.123Z,"62km WSW of Cantwell, Alaska",earthquake
2013-03-05T01:44:50.900Z,36.3038,-89.5248,9.2,1.7,Md,21,50.4,0.03593261,0.04,nm,nm030513b,2013-03-05T14:43:05.005Z,"5km NW of Ridgely, Tennessee",earthquake
2013-03-05T01:36:23.892Z,38.029,-118.0728,8.372,1.36,ml,15,147,0.196,0.1372,nn,nn00405014,2013-03-07T21:57:13.166Z,"73km SE of Hawthorne, Nevada",earthquake
2013-03-05T01:35:20.000Z,59.8889,-153.0622,114.3,2.2,Ml,,,,0.57,ak,ak10667095,2013-03-07T21:52:12.074Z,"68km SSW of Redoubt Volcano, Alaska",earthquake
2013-03-05T01:18:59.000Z,64.9255,-147.931,14.2,1.6,Ml,,,,0.44,ak,ak10667078,2013-03-07T21:52:11.054Z,"9km NW of College, Alaska",earthquake
2013-03-05T01:16:11.000Z,62.1712,-149.5984,52.2,1.7,Ml,,,,0.62,ak,ak10667074,2013-03-07T21:52:11.012Z,"13km E of Y, Alaska",earthquake
2013-03-05T01:06:24.000Z,63.937,-148.8465,0,1.9,Ml,,,,0.62,ak,ak10667063,2013-03-07T21:52:10.997Z,"10km NNE of Healy, Alaska",earthquake
2013-03-05T01:03:15.400Z,40.901,-121.821,18.8,1.5,Md,,57.6,0.19762936,0.06,nc,nc71950610,2013-03-08T19:59:12.976Z,"13km W of Burney, California",earthquake
2013-03-05T01:01:59.000Z,62.951,-148.2048,64.5,1.2,Ml,,,,0.32,ak,ak10667059,2013-03-07T21:52:10.984Z,"61km SE of Cantwell, Alaska",earthquake
2013-03-05T00:55:09.000Z,63.2548,-150.7511,123.4,1.2,Ml,,,,0.29,ak,ak10668856,2013-03-07T21:52:12.112Z,"91km W of Cantwell, Alaska",earthquake
2013-03-05T00:53:47.600Z,37.6657,-119.4368,24.8,1.7,Md,,216,0.34135981,0.31,nc,nc71948540,2013-03-05T17:21:25.809Z,"14km SE of Yosemite Valley, California",earthquake
2013-03-05T00:51:46.100Z,35.5452,-120.8532,5,1.2,Md,,126,0.04491576,0.18,nc,nc71948535,2013-03-06T00:09:14.352Z,"11km NNE of Cayucos, California",earthquake
2013-03-05T00:51:37.700Z,40.9047,-121.8165,15.8,1.5,Md,,108,0.20661252,0.04,nc,nc71949045,2013-03-05T16:43:51.374Z,"13km W of Burney, California",earthquake
2013-03-05T00:34:30.500Z,35.0463,-117.6668,0,1.6,Ml,,57.6,0.11678099,0.15,ci,ci15293929,2013-03-05T22:08:41.539Z,"2km NNE of Quarry at BORON",quarry
2013-03-05T00:31:15.500Z,40.9025,-121.8168,17.2,1.5,Md,,57.6,0.19762936,0.05,nc,nc71948520,2013-03-06T21:42:02.903Z,"13km W of Burney, California",earthquake
2013-03-05T00:11:46.000Z,60.5807,-147.4957,5.6,1.4,Ml,,,,0.44,ak,ak10667042,2013-03-07T21:52:12.099Z,"68km ESE of Whittier, Alaska",earthquake
2013-03-05T00:09:18.000Z,64.9929,-147.3312,0,1.2,Ml,,,,0.42,ak,ak10667031,2013-03-07T21:52:10.974Z,"23km NNE of Badger, Alaska",earthquake
2013-03-05T00:08:56.700Z,36.8897,-121.604,0.1,1.5,Md,,39.6,0.03593261,0.12,nc,nc71948510,2013-03-06T01:36:14.753Z,"3km E of Aromas, California",earthquake
2013-03-05T00:00:58.000Z,60.7787,-151.0987,64.7,1.8,Ml,,,,0.33,ak,ak10667025,2013-03-07T21:52:10.959Z,"14km NE of Nikiski, Alaska",earthquake
2013-03-04T23:47:50.900Z,-12.103,166.713,10,4.5,Mb,33,111.6,7.15148798,1.08,us,us2013micr,2013-06-10T21:44:23.990Z,"180km SSE of Lata, Solomon Islands",earthquake
2013-03-04T23:46:10.500Z,40.9062,-121.8173,17.3,1.8,Md,,57.6,0.20661252,0.05,nc,nc71948505,2013-03-06T21:44:33.202Z,"13km WNW of Burney, California",earthquake
2013-03-04T23:24:09.000Z,60.8838,-147.5557,2.7,1.3,Ml,,,,0.79,ak,ak10667015,2013-03-11T03:50:55.644Z,"62km ENE of Whittier, Alaska",earthquake
2013-03-04T23:17:40.700Z,34.0335,-117.2473,16.2,3.5,Ml,,21.6,0.08084838,0.16,ci,ci15293905,2013-06-10T21:26:30.670Z,"2km SE of Loma Linda, California",earthquake
2013-03-04T23:01:53.000Z,60.7315,-147.1895,0,1.9,Ml,,,,2.63,ak,ak10667004,2013-03-11T03:50:55.632Z,"63km SW of Valdez, Alaska",earthquake
2013-03-04T22:32:28.900Z,49.3863,-120.5068,0,2.5,Md,,158.4,0.58390493,0.49,uw,uw60508546,2013-03-05T15:51:53.218Z,"7km S of Princeton, Canada",quarry
2013-03-04T22:32:05.000Z,63.4716,-150.0288,8.1,1.8,Ml,,,,0.54,ak,ak10666979,2013-03-11T03:50:55.620Z,"54km W of Cantwell, Alaska",earthquake
2013-03-04T22:23:53.000Z,61.0885,-151.1428,58.3,1.7,Ml,,,,0.44,ak,ak10666975,2013-03-11T03:50:55.594Z,"45km N of Nikiski, Alaska",earthquake
2013-03-04T22:04:55.300Z,37.3415,-122.0895,0,1.6,Md,,201.6,0.00898315,0.06,nc,nc71948440,2013-03-05T19:03:12.867Z,"12km E of Quarry near Portola Valley, CA",quarry
2013-03-04T21:52:13.600Z,33.5137,-116.4678,10.8,1.1,Ml,,97.2,0.03593261,0.14,ci,ci15293881,2013-03-05T20:59:23.136Z,"19km ESE of Anza, California",earthquake
2013-03-04T21:51:11.700Z,52.362,-175.446,223.6,3,Ml,11,201.6,0.48958183,0,us,us2013midb,2013-06-10T21:45:28.036Z,"86km WNW of Atka, Alaska",earthquake
2013-03-04T21:36:09.000Z,60.9142,-151.6144,78.7,1.7,Ml,,,,0.34,ak,ak10666949,2013-03-11T03:50:54.556Z,"30km NW of Nikiski, Alaska",earthquake
2013-03-04T21:34:59.900Z,19.6569,-64.3287,51,3.3,Md,6,313.2,0.92077317,0.23,pr,pr13063005,2013-06-10T21:43:39.046Z,"140km NNE of Road Town, British Virgin Islands",earthquake
2013-03-04T21:29:27.400Z,44.475,-110.5817,3.8,1,Ml,,151.2,0.03593261,0.07,uu,uu60014892,2013-03-06T22:25:17.927Z,"19km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T21:21:50.700Z,44.4752,-110.5722,3.5,1.2,Ml,,79.2,0.03593261,0.04,uu,uu60014887,2013-03-06T22:00:07.720Z,"20km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T21:19:57.200Z,44.4692,-110.5695,4.4,2,Md,,147.6,0.03593261,0.03,uu,uu60014882,2013-03-06T22:06:47.778Z,"20km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T21:04:57.100Z,44.4672,-110.5487,2,2.3,Md,,129.6,0.04491576,0.09,uu,uu60014872,2013-03-06T21:39:02.576Z,"22km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T21:04:02.800Z,44.4707,-110.5838,5.3,1.4,Md,,226.8,0.03593261,0.02,uu,uu60014867,2013-03-06T23:20:18.329Z,"19km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T21:02:56.400Z,44.4718,-110.571,4.7,1.9,Ml,,111.6,0.03593261,0.03,uu,uu60000955,2013-03-06T20:51:21.251Z,"20km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T21:02:42.100Z,44.4735,-110.5733,-2.8,1.9,Ml,,75.6,0.03593261,0.12,uu,uu60000950,2013-03-06T20:47:41.209Z,"20km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T21:02:15.100Z,44.4782,-110.5762,0.1,1.9,Ml,,54,0.04491576,0.11,uu,uu60014862,2013-03-06T20:42:01.161Z,"20km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T21:02:09.000Z,32.578,-115.6987,10.5,1.7,Ml,,208.8,0.07186522,0.18,ci,ci15293857,2013-03-05T18:36:30.772Z,"10km W of Progreso, Mexico",earthquake
2013-03-04T21:01:24.500Z,44.4765,-110.5698,2.9,2.2,Ml,,54,0.04491576,0.11,uu,uu60014857,2013-03-04T23:51:51.000Z,"20km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T20:58:13.000Z,54.4661,-161.7381,21.6,2.4,Ml,,,,0.4,ak,ak10666920,2013-03-11T03:50:53.525Z,"102km SE of Cold Bay, Alaska",earthquake
2013-03-04T20:57:42.200Z,44.472,-110.5645,3.8,2.6,ML,0,223,0.08,1.2,us,usc000fg23,2013-04-10T23:16:30.539Z,"21km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T20:57:37.700Z,44.4723,-110.562,4.8,1.4,Md,,72,0.08084838,0.06,uu,uu60000890,2013-03-05T16:45:03.451Z,"21km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T20:57:14.400Z,44.4688,-110.5722,5.1,1.5,Ml,,54,0.03593261,0.14,uu,uu60014847,2013-03-04T23:24:05.818Z,"20km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T20:57:07.640Z,51.561,-175.316,29.7,4.8,ML,0,0,0,1.2,us,usc000fg2c,2013-06-10T21:26:36.517Z,"99km ESE of Adak, Alaska",earthquake
2013-03-04T20:56:34.380Z,50.7249,157.317,42.47,5.3,mb,521,87,2.4,0.82,us,usc000fg2g,2013-09-23T20:02:14.000Z,"84km E of Severo-Kuril'sk, Russia",earthquake
2013-03-04T20:55:40.900Z,44.4792,-110.66,-3.5,1.6,Md,,122.4,0.06288207,0.15,uu,uu60014842,2013-03-06T19:51:39.777Z,"13km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T20:50:17.900Z,44.479,-110.5912,2.2,1.1,Ml,,86.4,0.04491576,0.1,uu,uu60000940,2013-03-06T19:59:25.863Z,"19km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T20:49:18.200Z,44.4263,-110.4438,2.8,1.8,Md,,230.4,0.08084838,0.03,uu,uu60000860,2013-03-04T23:13:45.720Z,"30km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T20:49:10.800Z,44.4787,-110.5763,2.4,1.4,Ml,,79.2,0.04491576,0.05,uu,uu60014837,2013-03-04T23:17:55.763Z,"20km E of Old Faithful Geyser, Wyoming",earthquake
2013-03-04T20:43:03.960Z,38.347,139.9064,100.64,4.5,mb,8,266,2.25,0.2,us,usc000fg2x,2013-06-10T21:26:35.049Z,"29km NNW of Nagai, Japan",earthquake
2013-03-04T20:26:18.000Z,57.6381,-154.5914,64.7,2.7,Ml,,,,0.71,ak,ak10666899,2013-04-10T22:58:14.650Z,"38km WNW of Larsen Bay, Alaska",earthquake
2013-03-04T19:52:05.400Z,33.1867,-115.6172,3.1,1.4,Ml,,151.2,0.00898315,0.23,ci,ci15293833,2013-03-05T18:17:21.311Z,"10km WSW of Niland, California",earthquake
2013-03-04T19:40:28.000Z,62.0531,-149.2351,45.4,1,Ml,,,,0.35,ak,ak10670812,2013-03-11T03:50:55.606Z,"34km N of Fishhook, Alaska",earthquake
2013-03-04T19:33:33.500Z,34.0243,-116.6888,15.6,1.2,Ml,,46.8,0.03593261,0.14,ci,ci15293785,2013-03-05T00:05:41.383Z,"10km WSW of Morongo Valley, California",earthquake
2013-03-04T19:30:32.000Z,33.2025,-115.6372,4.5,1.7,Ml,,273.6,0.02694946,0.29,ci,ci15293777,2013-03-04T22:52:52.669Z,"11km WSW of Niland, California",earthquake
2013-03-04T19:29:23.800Z,33.212,-115.6335,3.5,1.7,Ml,,280.8,0.02694946,0.29,ci,ci15293761,2013-03-04T22:45:06.607Z,"11km WSW of Niland, California",earthquake
2013-03-04T19:21:20.800Z,37.909,-121.9528,0,1.3,Md,,122.4,0.03593261,0.05,nc,nc71948365,2013-03-05T23:36:05.287Z,"3km SSW of Quarry near Clayton, CA",quarry
2013-03-04T19:12:56.700Z,45.9209,149.1134,145.4,4.6,mb,160,83,4.51,1.01,us,usc000ffz8,2013-06-10T21:26:33.585Z,"122km NE of Kuril'sk, Russia",earthquake
2013-03-04T19:09:17.080Z,-24.1114,179.672,526.95,4.5,mb,119,51,5.54,0.8,us,usc000ffzd,2013-06-10T21:26:21.769Z,"South of the Fiji Islands",earthquake
2013-03-04T19:06:45.000Z,33.1503,-115.6902,0.1,1.2,Ml,,309.6,0.04491576,0.13,ci,ci15293753,2013-03-04T22:43:01.351Z,"14km NNW of Westmorland, California",earthquake
2013-03-04T18:55:59.640Z,-5.6855,35.5841,32.17,4.5,mb,12,162,4.82,0.41,us,usb000fmqw,2013-04-10T22:46:19.595Z,"44km ENE of Kintinku, Tanzania",earthquake
2013-03-04T18:53:50.800Z,33.145,-115.6858,6.4,1.7,Ml,,309.6,0.03593261,0.32,ci,ci15293737,2013-03-04T21:57:40.994Z,"13km NNW of Westmorland, California",earthquake
2013-03-04T18:53:47.000Z,62.1353,-151.2313,85.4,1.8,Ml,,,,0.39,ak,ak10666839,2013-03-11T03:50:51.395Z,"62km WSW of Talkeetna, Alaska",earthquake
2013-03-04T18:52:04.000Z,63.4977,-147.3206,1,1.4,Ml,,,,0.6,ak,ak10666836,2013-03-11T03:50:51.372Z,"82km E of Cantwell, Alaska",earthquake
2013-03-04T18:50:50.000Z,18.9027,-64.3421,34,2.9,Md,8,298.8,0.17247653,0.25,pr,pr13063004,2013-06-10T21:26:32.123Z,"61km NNE of Road Town, British Virgin Islands",earthquake
2013-03-04T18:29:13.600Z,34.016,-116.4248,9.7,1.3,Ml,,115.2,0.06288207,0.05,ci,ci15293721,2013-03-04T21:50:24.949Z,"9km NE of Desert Hot Springs, California",earthquake
2013-03-04T18:28:14.300Z,39.1528,-112,22.2,1.2,Md,,129.6,0.19762936,0.13,uu,uu60014797,2013-03-04T22:23:20.293Z,"15km W of Gunnison, Utah",earthquake
2013-03-04T18:24:00.000Z,58.367,-153.6155,56.5,2.4,Ml,,,,0.42,ak,ak10666826,2013-03-11T03:50:51.356Z,"89km NW of Kodiak Station, Alaska",earthquake
2013-03-04T18:12:35.500Z,33.9892,-116.3807,2.5,1.2,Ml,,93.6,0.08084838,0.13,ci,ci15293713,2013-03-04T21:46:49.508Z,"9km NE of Desert Edge, California",earthquake
2013-03-04T17:57:13.100Z,38.7962,-122.7855,0,2.1,Md,,18,0,0.23,nc,nc71948310,2013-03-05T00:11:10.853Z,"6km WSW of Cobb, California",earthquake
2013-03-04T17:45:45.900Z,33.3237,-116.3952,6.5,1.6,Ml,,43.2,0.02694946,0.16,ci,ci15293705,2013-03-04T21:40:35.484Z,"7km NNW of Borrego Springs, California",earthquake
2013-03-04T17:39:06.000Z,62.9167,-150.3881,87,1.5,Ml,,,,0.47,ak,ak10666803,2013-03-11T03:50:51.383Z,"67km NNW of Talkeetna, Alaska",earthquake
2013-03-04T17:32:37.240Z,-10.8653,165.7446,10.03,4.8,mb,74,110,5.88,0.48,us,usc000ffx5,2013-09-23T20:02:12.000Z,"19km SSW of Lata, Solomon Islands",earthquake
2013-03-04T17:30:23.200Z,38.809,-122.7917,3.1,1.3,Md,,36,0,0.05,nc,nc71948275,2013-03-06T23:44:37.456Z,"6km WSW of Cobb, California",earthquake
2013-03-04T17:30:09.930Z,54.0551,85.4008,14.01,4.6,mb,16,142,0.36,0.41,us,usb000fmqv,2013-04-10T22:35:54.578Z,"32km SW of Salair, Russia",earthquake
